,movieId,weightedRating,similarityIndex,score,title,year
830,4139,4.0,1.0,4.0,No Man's Land,1987
831,135,4.000000000000001,1.0000000000000002,4.0,Down Periscope,1996
832,1019,4.0,1.0,4.0,"20,000 Leagues Under the Sea",1954
833,1018,4.0,1.0,4.0,That Darn Cat!,1965
834,1013,8.0,2.0,4.0,"Parent Trap, The",1961
835,1012,4.0,1.0,4.0,Old Yeller,1957
836,1009,4.0,1.0,4.0,Escape to Witch Mountain,1975
837,994,4.0,1.0,4.0,Big Night,1996
838,1464,16.0,4.0,4.0,Lost Highway,1997
839,1449,8.0,2.0,4.0,Waiting for Guffman,1996
840,1429,4.0,1.0,4.0,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo),1996
841,735,4.000000000000001,1.0000000000000002,4.0,Cemetery Man (Dellamorte Dellamore),1994
842,1693,4.0,1.0,4.0,Amistad,1997
843,2414,4.0,1.0,4.0,Young Sherlock Holmes,1985
844,1619,4.0,1.0,4.0,Seven Years in Tibet,1997
845,1597,12.0,3.0,4.0,Conspiracy Theory,1997
846,1589,8.0,2.0,4.0,Cop Land,1997
847,1674,4.0,1.0,4.0,Witness,1985
848,1672,4.0,1.0,4.0,"Rainmaker, The",1997
849,78041,4.0,1.0,4.0,Killers,2010
850,3809,4.0,1.0,4.0,What About Bob?,1991
851,4106,4.0,1.0,4.0,Extreme Prejudice,1987
852,55052,4.0,1.0,4.0,Atonement,2007
853,54997,4.0,1.0,4.0,3:10 to Yuma,2007
854,54503,12.0,3.0,4.0,Superbad,2007
855,4085,28.0,7.0,4.0,Beverly Hills Cop,1984
856,1569,8.0,2.0,4.0,My Best Friend's Wedding,1997
857,1550,4.0,1.0,4.0,Trial and Error,1997
858,1544,8.0,2.0,4.0,"Lost World: Jurassic Park, The",1997
859,64,4.0,1.0,4.0,Two if by Sea,1996
860,26270,4.0,1.0,4.0,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma),1972
861,299,8.0,2.0,4.0,Priest,1994
862,293,52.0,13.0,4.0,Léon: The Professional (a.k.a. The Professional) (Léon),1994
863,3950,8.0,2.0,4.0,Tigerland,2000
864,3917,4.0,1.0,4.0,Hellraiser,1987
865,3915,4.0,1.0,4.0,Girlfight,2000
866,4006,4.000000000000001,1.0000000000000002,4.0,Transformers: The Movie,1986
867,78836,4.000000000000001,1.0000000000000002,4.0,Enter the Void,2009
868,4103,4.000000000000001,1.0000000000000002,4.0,Empire of the Sun,1987
869,4093,4.0,1.0,4.0,Cop,1988
870,77800,4.0,1.0,4.0,Four Lions,2010
871,497,16.0,4.0,4.0,Much Ado About Nothing,1993
872,7027,4.0,1.0,4.0,Silverado,1985
873,7013,8.0,2.0,4.0,"Night of the Hunter, The",1955
874,4467,4.000000000000001,1.0000000000000002,4.0,"Adventures of Baron Munchausen, The",1988
875,48774,20.0,5.0,4.0,Children of Men,2006
876,48696,4.0,1.0,4.0,Little Children,2006
877,48412,4.0,1.0,4.0,"Guardian, The",2006
878,48304,4.0,1.0,4.0,Apocalypto,2006
879,1286,4.0,1.0,4.0,Somewhere in Time,1980
880,79879,4.0,1.0,4.0,Piranha (Piranha 3D),2010
881,79702,12.000000000000002,3.0000000000000004,4.0,Scott Pilgrim vs. the World,2010
882,48082,8.0,2.0,4.0,"Science of Sleep, The (La science des rêves)",2006
883,48043,4.000000000000001,1.0000000000000002,4.0,"Fountain, The",2006
884,78893,4.0,1.0,4.0,"Last Airbender, The",2010
885,4383,4.0,1.0,4.0,"Crimson Rivers, The (Rivières pourpres, Les)",2000
886,4321,4.0,1.0,4.0,City Slickers,1991
887,4317,4.0,1.0,4.0,Love Potion #9,1992
888,4529,4.0,1.0,4.0,Bagdad Cafe (Out of Rosenheim),1987
889,4515,4.000000000000001,1.0000000000000002,4.0,Imagine: John Lennon,1988
890,5008,4.0,1.0,4.0,Witness for the Prosecution,1957
891,4681,4.0,1.0,4.0,"War of the Roses, The",1989
892,4642,4.000000000000001,1.0000000000000002,4.0,Hedwig and the Angry Inch,2000
893,4621,4.0,1.0,4.0,Look Who's Talking,1989
894,4587,4.000000000000001,1.0000000000000002,4.0,Earth Girls Are Easy,1988
895,4572,4.0,1.0,4.0,Black Rain,1989
896,4558,8.0,2.0,4.0,Twins,1988
897,79684,4.0,1.0,4.0,Paper Man,2009
898,79274,4.0,1.0,4.0,Batman: Under the Red Hood,2010
899,47640,4.0,1.0,4.0,Beerfest,2006
900,6987,4.000000000000001,1.0000000000000002,4.0,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",1920
901,147,12.000000000000002,3.0000000000000004,4.0,"Basketball Diaries, The",1995
902,50442,4.0,1.0,4.0,Alpha Dog,2007
903,78105,4.0,1.0,4.0,Prince of Persia: The Sands of Time,2010
904,534,8.0,2.0,4.0,Shadowlands,1993
905,1411,4.0,1.0,4.0,Hamlet,1996
906,1409,4.0,1.0,4.0,Michael,1996
907,1387,4.0,1.0,4.0,Jaws,1975
908,1488,4.0,1.0,4.0,"Devil's Own, The",1997
909,52950,4.0,1.0,4.0,Day Watch (Dnevnoy dozor),2006
910,52281,4.0,1.0,4.0,Grindhouse,2007
911,51662,16.0,4.0,4.0,300,2007
912,4218,4.000000000000001,1.0000000000000002,4.0,River's Edge,1986
913,515,20.0,5.0,4.0,"Remains of the Day, The",1993
914,766,4.0,1.0,4.0,I Shot Andy Warhol,1996
915,753,4.0,1.0,4.0,"Month by the Lake, A",1995
916,4506,4.0,1.0,4.0,Frantic,1988
917,4499,8.0,2.0,4.0,Dirty Rotten Scoundrels,1988
918,4489,8.0,2.0,4.0,Coming to America,1988
919,306,4.0,1.0,4.0,Three Colors: Red (Trois couleurs: Rouge),1994
920,302,4.000000000000001,1.0000000000000002,4.0,"Queen Margot (Reine Margot, La)",1994
921,4280,4.0,1.0,4.0,"World According to Garp, The",1982
922,4273,4.0,1.0,4.0,Under the Sand,2000
923,4251,4.000000000000001,1.0000000000000002,4.0,Chopper,2000
924,4235,8.000000000000002,2.0000000000000004,4.0,Amores Perros (Love's a Bitch),2000
925,1367,4.0,1.0,4.0,101 Dalmatians,1996
926,1366,4.0,1.0,4.0,"Crucible, The",1996
927,1359,4.0,1.0,4.0,Jingle All the Way,1996
928,778,56.00000000000001,14.000000000000002,4.0,Trainspotting,1996
929,6539,56.0,14.000000000000002,3.9999999999999996,Pirates of the Caribbean: The Curse of the Black Pearl,2003
930,58559,48.0,12.000000000000002,3.9999999999999996,"Dark Knight, The",2008
931,47,119.0,30.0,3.966666666666667,Seven (a.k.a. Se7en),1995
932,1225,39.5,10.0,3.95,Amadeus,1984
933,1197,39.5,10.0,3.95,"Princess Bride, The",1987
934,1198,75.0,19.0,3.9473684210526314,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),1981
935,4848,35.50000000000001,9.000000000000002,3.9444444444444446,Mulholland Drive,2001
936,4995,35.5,9.0,3.9444444444444446,"Beautiful Mind, A",2001
937,353,31.500000000000004,8.0,3.9375000000000004,"Crow, The",1994
938,1246,31.5,8.0,3.9375,Dead Poets Society,1989
939,741,31.500000000000007,8.000000000000002,3.9375,Ghost in the Shell (Kôkaku kidôtai),1995
940,1220,31.5,8.0,3.9375,"Blues Brothers, The",1980
941,3578,59.0,15.000000000000002,3.9333333333333327,Gladiator,2000
942,3703,27.5,7.0,3.9285714285714284,"Road Warrior, The (Mad Max 2)",1981
943,224,27.5,7.0,3.9285714285714284,Don Juan DeMarco,1995
944,1884,27.500000000000004,7.000000000000001,3.9285714285714284,Fear and Loathing in Las Vegas,1998
945,2011,27.500000000000004,7.000000000000001,3.9285714285714284,Back to the Future Part II,1989
946,8874,27.500000000000004,7.000000000000001,3.9285714285714284,Shaun of the Dead,2004
947,1240,74.5,19.0,3.9210526315789473,"Terminator, The",1984
948,1207,23.5,6.0,3.9166666666666665,To Kill a Mockingbird,1962
949,2396,23.5,6.0,3.9166666666666665,Shakespeare in Love,1998
950,2692,47.00000000000001,12.000000000000002,3.9166666666666665,Run Lola Run (Lola rennt),1998
951,68954,23.500000000000004,6.000000000000001,3.9166666666666665,Up,2009
952,8784,23.5,6.0,3.9166666666666665,Garden State,2004
953,1639,23.5,6.0,3.9166666666666665,Chasing Amy,1997
954,3147,43.0,11.0,3.909090909090909,"Green Mile, The",1999
955,39,62.5,16.0,3.90625,Clueless,1995
956,2997,62.5,16.0,3.90625,Being John Malkovich,1999
957,2194,19.5,5.0,3.9,"Untouchables, The",1987
958,151,19.5,5.0,3.9,Rob Roy,1995
959,29,19.5,5.0,3.9,"City of Lost Children, The (Cité des enfants perdus, La)",1995
960,3052,19.5,5.0,3.9,Dogma,1999
961,5995,19.5,5.0,3.9,"Pianist, The",2002
962,1345,19.5,5.0,3.9,Carrie,1976
963,2134,19.5,5.0,3.9,Weird Science,1985
964,70,19.5,5.0,3.9,From Dusk Till Dawn,1996
965,7438,58.5,15.000000000000002,3.8999999999999995,Kill Bill: Vol. 2,2004
966,1036,54.50000000000001,14.000000000000002,3.892857142857143,Die Hard,1988
967,1704,54.5,14.000000000000002,3.8928571428571423,Good Will Hunting,1997
968,161,35.0,9.0,3.888888888888889,Crimson Tide,1995
969,919,35.0,9.0,3.888888888888889,"Wizard of Oz, The",1939
970,6711,50.50000000000001,13.000000000000002,3.8846153846153846,Lost in Translation,2003
971,3996,50.5,13.0,3.8846153846153846,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000
972,5010,15.500000000000002,4.0,3.8750000000000004,Black Hawk Down,2001
973,345,15.500000000000002,4.0,3.8750000000000004,"Adventures of Priscilla, Queen of the Desert, The",1994
974,2395,15.500000000000002,4.0,3.8750000000000004,Rushmore,1998
975,3175,15.500000000000002,4.0,3.8750000000000004,Galaxy Quest,1999
976,81591,15.500000000000002,4.0,3.8750000000000004,Black Swan,2010
977,1215,31.000000000000004,8.0,3.8750000000000004,Army of Darkness,1993
978,555,31.0,8.0,3.875,True Romance,1993
979,599,15.5,4.0,3.875,"Wild Bunch, The",1969
980,4855,15.5,4.0,3.875,Dirty Harry,1971
981,2712,31.0,8.0,3.875,Eyes Wide Shut,1999
982,2968,15.5,4.0,3.875,Time Bandits,1981
983,162,15.5,4.0,3.875,Crumb,1994
984,3671,15.500000000000004,4.000000000000001,3.875,Blazing Saddles,1974
985,3396,15.500000000000002,4.000000000000001,3.8749999999999996,"Muppet Movie, The",1979
986,4886,42.5,11.0,3.8636363636363638,"Monsters, Inc.",2001
987,4262,27.0,7.0,3.857142857142857,Scarface,1983
988,348,27.0,7.0,3.857142857142857,Bullets Over Broadway,1994
989,1214,54.00000000000001,14.000000000000002,3.857142857142857,Alien,1979
990,1625,27.0,7.0,3.857142857142857,"Game, The",1997
991,17,38.5,10.0,3.85,Sense and Sensibility,1995
992,337,38.5,10.0,3.85,What's Eating Gilbert Grape,1993
993,79132,38.5,10.0,3.85,Inception,2010
994,474,50.0,13.0,3.8461538461538463,In the Line of Fire,1993
995,589,111.5,29.0,3.8448275862068964,Terminator 2: Judgment Day,1991
996,30810,11.500000000000002,3.0000000000000004,3.8333333333333335,"Life Aquatic with Steve Zissou, The",2004
997,2023,11.500000000000002,3.0000000000000004,3.8333333333333335,"Godfather: Part III, The",1990
998,7147,11.5,3.0,3.8333333333333335,Big Fish,2003
999,80463,11.500000000000002,3.0000000000000004,3.8333333333333335,"Social Network, The",2010
1000,7254,11.500000000000002,3.0000000000000004,3.8333333333333335,The Butterfly Effect,2004
1001,2728,11.5,3.0,3.8333333333333335,Spartacus,1960
1002,76251,11.5,3.0,3.8333333333333335,Kick-Ass,2010
1003,2871,11.5,3.0,3.8333333333333335,Deliverance,1972
1004,708,23.0,6.0,3.8333333333333335,"Truth About Cats & Dogs, The",1996
1005,628,11.5,3.0,3.8333333333333335,Primal Fear,1996
1006,8783,11.5,3.0,3.8333333333333335,"Village, The",2004
1007,1224,11.5,3.0,3.8333333333333335,Henry V,1989
1008,2581,11.5,3.0,3.8333333333333335,Never Been Kissed,1999
1009,538,11.5,3.0,3.8333333333333335,Six Degrees of Separation,1993
1010,56174,11.5,3.0,3.8333333333333335,I Am Legend,2007
1011,1276,11.500000000000002,3.0000000000000004,3.8333333333333335,Cool Hand Luke,1967
1012,551,46.0,12.0,3.8333333333333335,"Nightmare Before Christmas, The",1993
1013,54286,11.5,3.0,3.8333333333333335,"Bourne Ultimatum, The",2007
1014,3386,11.5,3.0,3.8333333333333335,JFK,1991
1015,1394,23.0,6.000000000000001,3.8333333333333326,Raising Arizona,1987
1016,457,111.0,29.0,3.8275862068965516,"Fugitive, The",1993
1017,6874,53.5,14.0,3.8214285714285716,Kill Bill: Vol. 1,2003
1018,265,30.5,8.0,3.8125,Like Water for Chocolate (Como agua para chocolate),1992
1019,1333,19.0,5.0,3.8,"Birds, The",1963
1020,1584,38.0,10.0,3.8,Contact,1997
1021,920,19.0,5.0,3.8,Gone with the Wind,1939
1022,30707,19.0,5.0,3.8,Million Dollar Baby,2004
1023,2145,19.0,5.0,3.8,Pretty in Pink,1986
1024,63082,19.000000000000004,5.000000000000001,3.8,Slumdog Millionaire,2008
1025,45722,19.0,5.0,3.8,Pirates of the Caribbean: Dead Man's Chest,2006
1026,1250,19.0,5.0,3.8,"Bridge on the River Kwai, The",1957
1027,1234,19.0,5.0,3.8,"Sting, The",1973
1028,2115,19.000000000000004,5.000000000000001,3.8,Indiana Jones and the Temple of Doom,1984
1029,3948,19.0,5.0,3.8,Meet the Parents,2000
1030,1641,19.0,5.0,3.8,"Full Monty, The",1997
1031,104,38.0,10.0,3.8,Happy Gilmore,1996
1032,594,45.5,12.0,3.7916666666666665,Snow White and the Seven Dwarfs,1937
1033,1291,53.00000000000001,14.000000000000002,3.7857142857142856,Indiana Jones and the Last Crusade,1989
1034,553,34.0,9.0,3.7777777777777777,Tombstone,1993
1035,5989,34.0,9.0,3.7777777777777777,Catch Me If You Can,2002
1036,1748,34.00000000000001,9.000000000000002,3.7777777777777777,Dark City,1998
1037,223,41.5,11.0,3.772727272727273,Clerks,1994
1038,141,41.5,11.0,3.772727272727273,"Birdcage, The",1996
1039,2762,90.5,24.0,3.7708333333333335,"Sixth Sense, The",1999
1040,912,49.0,13.0,3.769230769230769,Casablanca,1942
1041,3897,30.000000000000004,8.0,3.7500000000000004,Almost Famous,2000
1042,46723,7.500000000000001,2.0,3.7500000000000004,Babel,2006
1043,31410,7.500000000000001,2.0,3.7500000000000004,"Downfall (Untergang, Der)",2004
1044,1965,15.000000000000002,4.0,3.7500000000000004,Repo Man,1984
1045,94959,7.500000000000001,2.0,3.7500000000000004,Moonrise Kingdom,2012
1046,76093,7.500000000000001,2.0,3.7500000000000004,How to Train Your Dragon,2010
1047,72011,7.500000000000001,2.0,3.7500000000000004,Up in the Air,2009
1048,3468,7.500000000000001,2.0,3.7500000000000004,"Hustler, The",1961
1049,1916,7.500000000000001,2.0,3.7500000000000004,Buffalo '66 (a.k.a. Buffalo 66),1998
1050,6242,15.000000000000002,4.0,3.7500000000000004,Ringu (Ring),1998
1051,62511,7.500000000000001,2.0,3.7500000000000004,"Synecdoche, New York",2008
1052,107,7.500000000000001,2.0,3.7500000000000004,Muppet Treasure Island,1996
1053,73017,15.000000000000002,4.0,3.7500000000000004,Sherlock Holmes,2009
1054,4776,15.000000000000002,4.0,3.7500000000000004,Training Day,2001
1055,54995,7.500000000000001,2.0,3.7500000000000004,Planet Terror,2007
1056,5388,7.500000000000001,2.0,3.7500000000000004,Insomnia,2002
1057,8371,7.500000000000001,2.0,3.7500000000000004,"Chronicles of Riddick, The",2004
1058,68157,15.000000000000002,4.0,3.7500000000000004,Inglourious Basterds,2009
1059,55442,7.500000000000001,2.0,3.7500000000000004,Persepolis,2007
1060,1590,7.500000000000001,2.0,3.7500000000000004,Event Horizon,1997
1061,48738,7.500000000000001,2.0,3.7500000000000004,"Last King of Scotland, The",2006
1062,898,7.500000000000001,2.0,3.7500000000000004,"Philadelphia Story, The",1940
1063,1059,7.500000000000001,2.0,3.7500000000000004,William Shakespeare's Romeo + Juliet,1996
1064,41285,7.500000000000001,2.0,3.7500000000000004,Match Point,2005
1065,106782,7.500000000000002,2.0000000000000004,3.75,"Wolf of Wall Street, The",2013
1066,4326,7.5,2.0,3.75,Mississippi Burning,1988
1067,6870,15.0,4.0,3.75,Mystic River,2003
1068,66097,15.0,4.0,3.75,Coraline,2009
1069,915,7.5,2.0,3.75,Sabrina,1954
1070,39292,22.500000000000004,6.000000000000001,3.75,"Good Night, and Good Luck.",2005
1071,2403,7.5,2.0,3.75,First Blood (Rambo: First Blood),1982
1072,2268,15.0,4.0,3.75,"Few Good Men, A",1992
1073,1183,22.5,6.0,3.75,"English Patient, The",1996
1074,1120,7.5,2.0,3.75,"People vs. Larry Flynt, The",1996
1075,43936,7.5,2.0,3.75,16 Blocks,2006
1076,6807,22.500000000000004,6.000000000000001,3.75,Monty Python's The Meaning of Life,1983
1077,6283,7.5,2.0,3.75,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),2001
1078,1047,15.0,4.0,3.75,"Long Kiss Goodnight, The",1996
1079,8798,15.0,4.0,3.75,Collateral,2004
1080,55290,7.5,2.0,3.75,Gone Baby Gone,2007
1081,1673,22.5,6.0,3.75,Boogie Nights,1997
1082,922,7.5,2.0,3.75,Sunset Blvd. (a.k.a. Sunset Boulevard),1950
1083,94070,7.500000000000002,2.0000000000000004,3.75,"Best Exotic Marigold Hotel, The",2011
1084,67408,7.5,2.0,3.75,Monsters vs. Aliens,2009
1085,4718,15.0,4.0,3.75,American Pie 2,2001
1086,14,15.0,4.0,3.75,Nixon,1995
1087,97752,7.500000000000002,2.0000000000000004,3.75,Cloud Atlas,2012
1088,21,52.5,14.0,3.75,Get Shorty,1995
1089,2001,15.0,4.0,3.75,Lethal Weapon 2,1989
1090,3264,7.5,2.0,3.75,Buffy the Vampire Slayer,1992
1091,3107,15.0,4.0,3.75,Backdraft,1991
1092,42718,7.5,2.0,3.75,District 13 (Banlieue 13),2004
1093,3039,15.0,4.0,3.75,Trading Places,1983
1094,98961,7.500000000000002,2.0000000000000004,3.75,Zero Dark Thirty,2012
1095,3408,22.5,6.0,3.75,Erin Brockovich,2000
1096,1032,22.5,6.0,3.75,Alice in Wonderland,1951
1097,89804,7.500000000000002,2.0000000000000004,3.75,"Ides of March, The",2011
1098,203,22.5,6.0,3.75,"To Wong Foo, Thanks for Everything! Julie Newmar",1995
1099,372,22.5,6.0,3.75,Reality Bites,1994
1100,60074,7.5,2.0,3.75,Hancock,2008
1101,3949,30.000000000000004,8.000000000000002,3.7499999999999996,Requiem for a Dream,2000
1102,1376,22.5,6.000000000000001,3.7499999999999996,Star Trek IV: The Voyage Home,1986
1103,1200,56.0,15.0,3.7333333333333334,Aliens,1986
1104,2028,56.0,15.0,3.7333333333333334,Saving Private Ryan,1998
1105,4370,26.0,7.0,3.7142857142857144,A.I. Artificial Intelligence,2001
1106,333,26.0,7.0,3.7142857142857144,Tommy Boy,1995
1107,2291,44.5,12.0,3.7083333333333335,Edward Scissorhands,1990
1108,5445,44.5,12.0,3.7083333333333335,Minority Report,2002
1109,1610,37.0,10.0,3.7,"Hunt for Red October, The",1990
1110,1252,37.0,10.0,3.7,Chinatown,1974
1111,1293,18.5,5.0,3.7,Gandhi,1982
1112,3198,18.5,5.0,3.7,Papillon,1973
1113,2076,18.5,5.0,3.7,Blue Velvet,1986
1114,356,144.0,39.0,3.6923076923076925,Forrest Gump,1994
1115,6,48.0,13.0,3.6923076923076925,Heat,1995
1116,2706,29.5,8.0,3.6875,American Pie,1999
1117,1101,29.5,8.0,3.6875,Top Gun,1986
1118,1249,29.5,8.0,3.6875,"Femme Nikita, La (Nikita)",1990
1119,110,117.5,32.0,3.671875,Braveheart,1995
1120,32587,44.0,12.0,3.6666666666666665,Sin City,2005
1121,2723,11.0,3.0,3.6666666666666665,Mystery Men,1999
1122,195,11.0,3.0,3.6666666666666665,Something to Talk About,1995
1123,6953,22.0,6.0,3.6666666666666665,21 Grams,2003
1124,53125,11.0,3.0,3.6666666666666665,Pirates of the Caribbean: At World's End,2007
1125,2791,33.00000000000001,9.000000000000002,3.6666666666666665,Airplane!,1980
1126,1301,11.000000000000002,3.0000000000000004,3.6666666666666665,Forbidden Planet,1956
1127,50872,11.0,3.0,3.6666666666666665,Ratatouille,2007
1128,4571,11.0,3.0,3.6666666666666665,Bill & Ted's Excellent Adventure,1989
1129,81847,11.0,3.0,3.6666666666666665,Tangled,2010
1130,2313,11.000000000000002,3.0000000000000004,3.6666666666666665,"Elephant Man, The",1980
1131,2353,22.000000000000004,6.000000000000001,3.6666666666666665,Enemy of the State,1998
1132,1408,22.0,6.0,3.6666666666666665,"Last of the Mohicans, The",1992
1133,281,11.0,3.0,3.6666666666666665,Nobody's Fool,1994
1134,673,11.0,3.0,3.6666666666666665,Space Jam,1996
1135,2478,11.0,3.0,3.6666666666666665,¡Three Amigos!,1986
1136,2788,11.000000000000002,3.0000000000000004,3.6666666666666665,Monty Python's And Now for Something Completely Different,1971
1137,7143,22.0,6.0,3.6666666666666665,"Last Samurai, The",2003
1138,3683,11.0,3.0,3.6666666666666665,Blood Simple,1984
1139,8464,11.0,3.0,3.6666666666666665,Super Size Me,2004
1140,2797,22.0,6.0,3.6666666666666665,Big,1988
1141,783,11.0,3.0,3.6666666666666665,"Hunchback of Notre Dame, The",1996
1142,164,11.0,3.0,3.6666666666666665,Devil in a Blue Dress,1995
1143,5135,11.0,3.0,3.6666666666666665,Monsoon Wedding,2001
1144,1348,11.0,3.0000000000000004,3.666666666666666,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922
1145,46578,22.0,6.000000000000001,3.666666666666666,Little Miss Sunshine,2006
1146,7981,11.000000000000002,3.000000000000001,3.666666666666666,Infernal Affairs (Mou gaan dou),2002
1147,1961,36.5,10.0,3.65,Rain Man,1988
1148,3418,25.500000000000004,7.000000000000001,3.642857142857143,Thelma & Louise,1991
1149,431,25.5,7.0,3.642857142857143,Carlito's Way,1993
1150,1729,25.5,7.000000000000001,3.6428571428571423,Jackie Brown,1997
1151,1393,40.0,11.0,3.6363636363636362,Jerry Maguire,1996
1152,1653,14.500000000000002,4.0,3.6250000000000004,Gattaca,1997
1153,44665,14.500000000000002,4.0,3.6250000000000004,Lucky Number Slevin,2006
1154,1627,14.500000000000002,4.0,3.6250000000000004,U Turn,1997
1155,2139,14.500000000000002,4.0,3.6250000000000004,"Secret of NIMH, The",1982
1156,1282,14.500000000000002,4.0,3.6250000000000004,Fantasia,1940
1157,1285,14.500000000000002,4.0,3.6250000000000004,Heathers,1989
1158,4034,14.500000000000002,4.0,3.6250000000000004,Traffic,2000
1159,1084,14.5,4.0,3.625,Bonnie and Clyde,1967
1160,1272,14.5,4.0,3.625,Patton,1970
1161,410,29.0,8.0,3.625,Addams Family Values,1993
1162,1097,58.0,16.0,3.625,E.T. the Extra-Terrestrial,1982
1163,3421,14.5,4.0,3.625,Animal House,1978
1164,54272,14.5,4.0,3.625,"Simpsons Movie, The",2007
1165,4014,14.500000000000004,4.000000000000001,3.625,Chocolat,2000
1166,44199,14.5,4.0,3.625,Inside Man,2006
1167,8529,14.5,4.0,3.625,"Terminal, The",2004
1168,1302,14.5,4.0,3.625,Field of Dreams,1989
1169,34,61.5,17.0,3.6176470588235294,Babe,1995
1170,2278,18.0,5.0,3.6,Ronin,1998
1171,49272,18.0,5.0,3.6,Casino Royale,2006
1172,2890,18.0,5.0,3.6,Three Kings,1999
1173,3681,18.0,5.0,3.6,For a Few Dollars More (Per qualche dollaro in più),1965
1174,7090,18.0,5.0,3.6,Hero (Ying xiong),2002
1175,1079,18.0,5.0,3.6,"Fish Called Wanda, A",1988
1176,2232,18.0,5.000000000000001,3.599999999999999,Cube,1997
1177,1274,39.50000000000001,11.000000000000002,3.590909090909091,Akira,1988
1178,1307,25.0,7.0,3.5714285714285716,When Harry Met Sally...,1989
1179,1396,25.000000000000004,7.000000000000001,3.5714285714285716,Sneakers,1992
1180,60069,28.500000000000004,8.0,3.5625000000000004,WALL·E,2008
1181,908,28.500000000000004,8.0,3.5625000000000004,North by Northwest,1959
1182,6365,32.0,9.0,3.5555555555555554,"Matrix Reloaded, The",2003
1183,596,35.5,10.0,3.55,Pinocchio,1940
1184,440,46.0,13.0,3.5384615384615383,Dave,1993
1185,1923,46.0,13.0,3.5384615384615383,There's Something About Mary,1998
1186,509,49.5,14.0,3.5357142857142856,"Piano, The",1993
1187,2018,7.000000000000001,2.0,3.5000000000000004,Bambi,1942
1188,5669,28.000000000000004,8.0,3.5000000000000004,Bowling for Columbine,2002
1189,2926,7.000000000000001,2.0,3.5000000000000004,Hairspray,1988
1190,2917,7.000000000000001,2.0,3.5000000000000004,Body Heat,1981
1191,3269,7.000000000000001,2.0,3.5000000000000004,Forever Young,1992
1192,78209,7.000000000000001,2.0,3.5000000000000004,Get Him to the Greek,2010
1193,2700,28.000000000000004,8.0,3.5000000000000004,"South Park: Bigger, Longer and Uncut",1999
1194,59784,7.000000000000001,2.0,3.5000000000000004,Kung Fu Panda,2008
1195,7387,7.000000000000001,2.0,3.5000000000000004,Dawn of the Dead,1978
1196,2872,7.000000000000001,2.0,3.5000000000000004,Excalibur,1981
1197,6541,7.000000000000001,2.0,3.5000000000000004,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",2003
1198,77561,7.000000000000001,2.0,3.5000000000000004,Iron Man 2,2010
1199,1242,7.000000000000001,2.0,3.5000000000000004,Glory,1989
1200,3535,7.000000000000001,2.0,3.5000000000000004,American Psycho,2000
1201,3704,7.000000000000001,2.0,3.5000000000000004,Mad Max Beyond Thunderdome,1985
1202,3706,7.000000000000001,2.0,3.5000000000000004,Angel Heart,1987
1203,2539,7.000000000000001,2.0,3.5000000000000004,Analyze This,1999
1204,80469,7.000000000000001,2.0,3.5000000000000004,Superman/Batman: Apocalypse,2010
1205,81562,7.000000000000001,2.0,3.5000000000000004,127 Hours,2010
1206,4367,7.000000000000001,2.0,3.5000000000000004,Lara Croft: Tomb Raider,2001
1207,2424,7.000000000000001,2.0,3.5000000000000004,You've Got Mail,1998
1208,4306,59.50000000000001,17.0,3.5000000000000004,Shrek,2001
1209,6440,7.000000000000001,2.0,3.5000000000000004,Barton Fink,1991
1210,1370,14.000000000000002,4.0,3.5000000000000004,Die Hard 2,1990
1211,1287,3.500000000000001,1.0000000000000002,3.5,Ben-Hur,1959
1212,39446,7.0,2.0,3.5,Saw II,2005
1213,38294,3.5,1.0,3.5,Beowulf & Grendel,2005
1214,144,7.0,2.0,3.5,"Brothers McMullen, The",1995
1215,7025,3.5,1.0,3.5,"Midnight Clear, A",1992
1216,3994,17.5,5.0,3.5,Unbreakable,2000
1217,4033,3.5,1.0,3.5,Thirteen Days,2000
1218,4022,24.5,7.0,3.5,Cast Away,2000
1219,105211,3.500000000000001,1.0000000000000002,3.5,Enough Said,2013
1220,55253,3.500000000000001,1.0000000000000002,3.5,"Lust, Caution (Se, jie)",2007
1221,54736,3.500000000000001,1.0000000000000002,3.5,"Kingdom, The",2007
1222,103083,3.500000000000001,1.0000000000000002,3.5,"Reluctant Fundamentalist, The",2012
1223,79796,3.5,1.0,3.5,Centurion,2010
1224,3913,3.5,1.0,3.5,Barenaked in America,1999
1225,82053,3.5,1.0,3.5,Casino Jack,2010
1226,34150,7.0,2.0,3.5,Fantastic Four,2005
1227,34437,3.500000000000001,1.0000000000000002,3.5,Broken Flowers,2005
1228,1194,7.000000000000002,2.0000000000000004,3.5,Cheech and Chong's Up in Smoke,1978
1229,327,17.5,5.0,3.5,Tank Girl,1995
1230,81845,3.500000000000001,1.0000000000000002,3.5,"King's Speech, The",2010
